duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
0.0,0,29,4,0.23076319313112878,0.20501148202575467,0,0.0,0.0,0.005870841487279843,0.019569471624266144,0.0,0.0,0,0,1.0,0.0,0.7,0.011764705882352941,0.07450980392156863,1.0,0.0,0.0,0.84,0.0,0.0,0,0
0.0,0,29,4,0.23076319313112878,0.20501148202575467,0,0.0,0.0,0.007827788649706457,0.021526418786692758,0.0,0.0,0,0,1.0,0.0,0.64,0.01568627450980392,0.0784313725490196,1.0,0.0,0.0,0.8,0.0,0.0,0,0
0.0,0,29,4,0.23076319313112878,0.20501148202575467,0,0.0,0.0,0.0,0.023483365949119372,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.08235294117647059,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,4,0.23076319313112878,0.20501148202575467,0,0.0,0.0,0.0019569471624266144,0.025440313111545987,0.0,0.0,0,0,1.0,0.0,0.92,0.00392156862745098,0.08627450980392157,1.0,0.0,0.0,0.95,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.011741682974559686,0.0273972602739726,0.0,0.0,0,0,1.0,0.0,0.57,0.054901960784313725,0.09019607843137255,1.0,0.0,0.0,0.39,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0136986301369863,0.029354207436399216,0.0,0.0,0,0,1.0,0.0,0.53,0.058823529411764705,0.09411764705882353,1.0,0.0,0.0,0.38,0.0,0.0,0,0
6.666666666666667e-05,0,29,4,0.3846854430443621,0.39834932856444394,0,0.0,0.0,0.0,0.03131115459882583,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.09803921568627451,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.015655577299412915,0.033268101761252444,0.0,0.0,0,0,1.0,0.0,0.53,0.06274509803921569,0.10196078431372549,1.0,0.0,0.0,0.38,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.01761252446183953,0.03522504892367906,0.0,0.0,0,0,1.0,0.0,0.5,0.06666666666666667,0.10588235294117647,1.0,0.0,0.0,0.37,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.019569471624266144,0.03718199608610567,0.0,0.0,0,0,1.0,0.0,0.47,0.07058823529411765,0.10980392156862745,1.0,0.0,0.0,0.36,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.021526418786692758,0.03913894324853229,0.0,0.0,0,0,1.0,0.0,0.45,0.07450980392156863,0.11372549019607843,1.0,0.0,0.0,0.34,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.023483365949119372,0.0410958904109589,0.0,0.0,0,0,1.0,0.0,0.43,0.0784313725490196,0.11764705882352941,1.0,0.0,0.0,0.33,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.025440313111545987,0.043052837573385516,0.0,0.0,0,0,1.0,0.0,0.41,0.08235294117647059,0.12156862745098039,1.0,0.0,0.0,0.32,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0273972602739726,0.04500978473581213,0.0,0.0,0,0,1.0,0.0,0.39,0.08627450980392157,0.12549019607843137,1.0,0.0,0.0,0.31,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.029354207436399216,0.046966731898238745,0.0,0.0,0,0,1.0,0.0,0.38,0.09019607843137255,0.12941176470588237,1.0,0.0,0.0,0.3,0.0,0.0,0,0
1.6666666666666667e-05,0,0,0,0.3205691089487083,0.372791087780128,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.09411764705882353,0.13333333333333333,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0,0,1.0,0.0,0.0,0.09803921568627451,0.13725490196078433,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0,0,1.0,0.0,0.0,0.10196078431372549,0.1411764705882353,1.0,0.0,0.0,0.28,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0,0,1.0,0.0,0.0,0.10588235294117647,0.1450980392156863,1.0,0.0,0.0,0.27,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0,0,1.0,0.0,0.0,0.10980392156862745,0.14901960784313725,1.0,0.0,0.0,0.26,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.009784735812133072,0.009784735812133072,0.0,0.0,0,0,1.0,0.0,0.0,0.11372549019607843,0.15294117647058825,1.0,0.0,0.0,0.26,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.00784313725490196,0.00392156862745098,0.5,0.5,0.0,0.0,0.0,0.0,0,0
0.0,0,29,4,0.34119071141719937,0.40309140728108667,0,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.1568627450980392,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,4,0.33713748679242145,0.4020245288444719,0,0.0,0.0,0.0019569471624266144,0.0136986301369863,0.0,0.0,0,0,1.0,0.0,0.86,0.00392156862745098,0.1607843137254902,1.0,0.0,0.0,0.98,0.0,0.0,0,0
0.0,0,29,4,0.33920733381153384,0.40256096435190725,0,0.0,0.0,0.003913894324853229,0.015655577299412915,0.0,0.0,0,0,1.0,0.0,0.75,0.00784313725490196,0.16470588235294117,1.0,0.0,0.0,0.95,0.0,0.0,0,0
0.0,0,29,4,0.34119071141719937,0.40309140728108667,0,0.0,0.0,0.005870841487279843,0.01761252446183953,0.0,0.0,0,0,1.0,0.0,0.67,0.011764705882352941,0.16862745098039217,1.0,0.0,0.0,0.93,0.0,0.0,0,0
0.0,0,29,4,0.33920733381153384,0.40256096435190725,0,0.0,0.0,0.007827788649706457,0.019569471624266144,0.0,0.0,0,0,1.0,0.0,0.6,0.01568627450980392,0.17254901960784313,1.0,0.0,0.0,0.91,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0,0,1.0,0.0,0.0,0.011764705882352941,0.00784313725490196,0.67,0.33,0.0,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.011741682974559686,0.021526418786692758,0.0,0.0,0,0,1.0,0.0,0.45,0.11764705882352941,0.17647058823529413,1.0,0.0,0.0,0.33,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0136986301369863,0.023483365949119372,0.0,0.0,0,0,1.0,0.0,0.42,0.12156862745098039,0.1803921568627451,1.0,0.0,0.0,0.33,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.015655577299412915,0.025440313111545987,0.0,0.0,0,0,1.0,0.0,0.38,0.12549019607843137,0.1843137254901961,1.0,0.0,0.0,0.32,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.01761252446183953,0.0273972602739726,0.0,0.0,0,0,1.0,0.0,0.36,0.12941176470588237,0.18823529411764706,1.0,0.0,0.0,0.31,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.019569471624266144,0.029354207436399216,0.0,0.0,0,0,1.0,0.0,0.33,0.13333333333333333,0.19215686274509805,1.0,0.0,0.0,0.31,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.021526418786692758,0.03131115459882583,0.0,0.0,0,0,1.0,0.0,0.31,0.13725490196078433,0.19607843137254902,1.0,0.0,0.0,0.3,0.0,0.0,0,0
0.0,0,5,3,0.19520061692186608,0.19028409428615503,0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0,0,1.0,0.0,0.0,0.01568627450980392,0.011764705882352941,0.75,0.25,0.0,0.0,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0,0,1.0,0.0,0.0,0.0196078431372549,0.01568627450980392,0.8,0.2,0.0,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.023483365949119372,0.033268101761252444,0.0,0.0,0,0,1.0,0.0,0.29,0.1411764705882353,0.2,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.025440313111545987,0.03522504892367906,0.0,0.0,0,0,1.0,0.0,0.28,0.1450980392156863,0.20392156862745098,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.00016666666666666666,0,29,4,0.44121290380552053,0.356935931413078,0,0.0,0.0,0.0,0.03718199608610567,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.20784313725490197,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0273972602739726,0.03913894324853229,0.0,0.0,0,0,1.0,0.0,0.3,0.14901960784313725,0.21176470588235294,1.0,0.0,0.0,0.3,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.029354207436399216,0.0410958904109589,0.0,0.0,0,0,1.0,0.0,0.29,0.15294117647058825,0.21568627450980393,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.03131115459882583,0.043052837573385516,0.0,0.0,0,0,1.0,0.0,0.27,0.1568627450980392,0.2196078431372549,1.0,0.0,0.0,0.29,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0,0,1.0,0.0,0.0,0.023529411764705882,0.0196078431372549,0.83,0.17,0.0,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.033268101761252444,0.04500978473581213,0.0,0.0,0,0,1.0,0.0,0.26,0.1607843137254902,0.2235294117647059,1.0,0.0,0.0,0.28,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.03522504892367906,0.046966731898238745,0.0,0.0,0,0,1.0,0.0,0.25,0.16470588235294117,0.22745098039215686,1.0,0.0,0.0,0.28,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.03718199608610567,0.04892367906066536,0.0,0.0,0,0,1.0,0.0,0.24,0.16862745098039217,0.23137254901960785,1.0,0.0,0.0,0.27,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.009784735812133072,0.009784735812133072,0.0,0.0,0,0,1.0,0.0,0.0,0.027450980392156862,0.023529411764705882,0.86,0.14,0.0,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.03913894324853229,0.050880626223091974,0.0,0.0,0,0,1.0,0.0,0.23,0.17254901960784313,0.23529411764705882,1.0,0.0,0.0,0.27,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.0410958904109589,0.05283757338551859,0.0,0.0,0,0,1.0,0.0,0.22,0.17647058823529413,0.23921568627450981,1.0,0.0,0.0,0.26,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.043052837573385516,0.0547945205479452,0.0,0.0,0,0,1.0,0.0,0.21,0.1803921568627451,0.24313725490196078,1.0,0.0,0.0,0.26,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.04500978473581213,0.05675146771037182,0.0,0.0,0,0,1.0,0.0,0.21,0.1843137254901961,0.24705882352941178,1.0,0.0,0.0,0.25,0.0,0.0,0,0
0.0,0,5,3,0.2277231810217054,0.19028409428615503,0,0.0,0.0,0.011741682974559686,0.011741682974559686,0.0,0.0,0,0,1.0,0.0,0.0,0.03137254901960784,0.027450980392156862,0.88,0.12,0.12,0.0,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.046966731898238745,0.05870841487279843,0.0,0.0,0,0,1.0,0.0,0.2,0.18823529411764706,0.25098039215686274,1.0,0.0,0.0,0.25,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.04892367906066536,0.060665362035225046,0.0,0.0,0,0,1.0,0.0,0.19,0.19215686274509805,0.2549019607843137,1.0,0.0,0.0,0.25,0.0,0.0,0,0
0.0,0,29,3,0.3126720460332022,0.23292192720075228,0,0.0,0.0,0.050880626223091974,0.06262230919765166,0.0,0.0,0,0,1.0,0.0,0.19,0.19607843137254902,0.25882352941176473,1.0,0.0,0.0,0.24,0.0,0.0,0,0
0.0,0,29,0,0.35389719964370325,0.4151624570511464,0,0.0,0.0,0.0,0.06457925636007827,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.2627450980392157,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,9,0.1996555040097263,0.0,0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0,0,0,0.0,0.0,1.0,0.00392156862745098,0.26666666666666666,1.0,0.0,0.01,0.99,0.0,0.0,0,0
0.0,0,1,9,0.1996555040097263,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.03529411764705882,0.00392156862745098,0.11,0.89,0.5,0.0,0.0,0.0,0,0
0.0,0,0,0,0.281937799242371,0.2984841536276517,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.00392156862745098,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0010166666666666666,0,29,0,0.45819037080207314,0.5375603795242357,0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.27058823529411763,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,1,9,0.19520061692186608,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0392156862745098,0.00784313725490196,0.2,0.8,0.67,0.0,0.0,0.0,0,0
0.0010166666666666666,0,29,0,0.34090205416727787,0.39362025565875675,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.27450980392156865,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.00025,0,29,0,0.32709677753358707,0.3018956002348347,0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.2784313725490196,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,0,0.37379733557784484,0.3993744327457774,0,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.2823529411764706,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.00018333333333333334,0,29,0,0.34337022516931043,0.4146674709090406,0,0.0,0.0,0.0,0.005870841487279843,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.28627450980392155,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0010166666666666666,0,29,0,0.3320125066603638,0.3797128837750988,0,0.0,0.0,0.0,0.005870841487279843,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.2901960784313726,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0010166666666666666,0,29,0,0.33431262846771265,0.38056818857231006,0,0.0,0.0,0.0019569471624266144,0.003913894324853229,0.0,0.0,0,0,1.0,0.0,0.5,0.00392156862745098,0.29411764705882354,1.0,0.0,0.0,0.99,0.0,0.0,0,0
0.001,0,29,0,0.3532598213303904,0.40773153132622103,0,0.0,0.0,0.0,0.005870841487279843,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.2980392156862745,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0010166666666666666,0,29,0,0.3800314624366142,0.4210539795420757,0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.30196078431372547,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,5,9,0.1996555040097263,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.043137254901960784,0.03137254901960784,0.73,0.27,0.0,0.0,0.0,0.0,0,0
0.0,0,29,9,0.19028409428615503,0.0,0,0.0,0.0,0.0019569471624266144,0.003913894324853229,0.0,0.0,0,0,1.0,0.0,0.5,0.00392156862745098,0.3058823529411765,1.0,0.0,0.01,0.99,0.0,0.0,0,0
0.001,0,29,0,0.34435632231129076,0.330233872832913,0,0.0,0.0,0.0,0.005870841487279843,0.0,0.0,0,0,0.0,0.0,1.0,0.00392156862745098,0.30980392156862746,1.0,0.0,0.0,0.99,0.0,0.0,0,0
0.0002666666666666667,0,29,0,0.3899009253158296,0.43817665343017637,0,0.0,0.0,0.0,0.007827788649706457,0.0,0.0,0,0,0.0,0.0,1.0,0.00392156862745098,0.3137254901960784,1.0,0.0,0.0,0.99,0.0,0.0,0,0
0.0,0,29,0,0.37157372347633094,0.3982196203898711,0,0.0,0.0,0.0,0.009784735812133072,0.0,0.0,0,0,0.0,0.0,1.0,0.00392156862745098,0.3176470588235294,1.0,0.0,0.0,0.99,0.0,0.0,0,0
0.0,0,1,9,0.19520061692186608,0.0,0,0.0,0.0,0.0019569471624266144,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.047058823529411764,0.011764705882352941,0.25,0.75,0.75,0.0,0.0,0.0,0,0
0.0010833333333333333,0,0,0,0.34600983100053656,0.4071342407918887,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.00784313725490196,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,29,0,0.4130400016130417,0.3999101496415601,0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0,0,1.0,0.0,0.0,0.00784313725490196,0.3215686274509804,1.0,0.0,0.0,0.98,0.0,0.0,0,0
0.0,0,5,9,0.19520061692186608,0.0,0,0.0,0.0,0.0019569471624266144,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.050980392156862744,0.03529411764705882,0.69,0.31,0.1,0.0,0.0,0.0,0,0
0.001,0,29,0,0.32899449147759213,0.29490395632316363,0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.3254901960784314,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.0,0,5,9,0.19520061692186608,0.0,0,0.0,0.0,0.003913894324853229,0.0019569471624266144,0.0,0.0,0,0,0.5,0.5,0.0,0.054901960784313725,0.0392156862745098,0.71,0.29,0.18,0.0,0.0,0.0,0,0
0.001,0,29,0,0.4241369233143578,0.5014761201562264,0,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.3254901960784314,0.0,0.0,0.0,1.0,0.0,0.0,0,0
0.001,0,29,0,0.38562603265573564,0.4229044942080733,0,0.0,0.0,0.0019569471624266144,0.0019569471624266144,0.0,0.0,0,0,1.0,0.0,0.0,0.00392156862745098,0.3254901960784314,1.0,0.0,0.0,0.99,0.0,0.0,0,0
0.001,0,29,0,0.41491180125745447,0.5000424009148848,0,0.0,0.0,0.003913894324853229,0.003913894324853229,0.0,0.0,0,0,1.0,0.0,0.0,0.00784313725490196,0.3254901960784314,1.0,0.0,0.0,0.98,0.0,0.0,0,0
0.001,0,29,0,0.42156646132600467,0.5227585531744782,0,0.0,0.0,0.005870841487279843,0.005870841487279843,0.0,0.0,0,0,1.0,0.0,0.0,0.011764705882352941,0.3254901960784314,1.0,0.0,0.0,0.96,0.0,0.0,0,0
0.001,0,29,0,0.43709597777366377,0.5586927472463545,0,0.0,0.0,0.007827788649706457,0.007827788649706457,0.0,0.0,0,0,1.0,0.0,0.0,0.01568627450980392,0.3254901960784314,1.0,0.0,0.0,0.95,0.0,0.0,0,0
0.001,0,29,0,0.39610592213329604,0.42798973789002676,0,0.0,0.0,0.009784735812133072,0.009784735812133072,0.0,0.0,0,0,1.0,0.0,0.0,0.0196078431372549,0.3254901960784314,1.0,0.0,0.0,0.94,0.0,0.0,0,0
0.0,0,25,0,0.2986606741706493,0.3438828314938352,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0.0014166666666666668,0,29,0,0.4092141632726612,0.36162800531667205,0,0.0,0.0,0.0,0.011741682974559686,0.0,0.0,0,0,0.0,0.0,1.0,0.00392156862745098,0.3215686274509804,1.0,0.0,0.0,0.99,0.0,0.0,0,0
